interaction_id,timestamp,department,user_role,user_query,query_category,metrics_requested,analysis_type,bot_response_confidence,response_time_ms,user_feedback_rating,estimated_business_impact,timestamp_seconds,response_time_sec,efficiency_score,confidence_norm,impact_score,low_confidence_flag,high_impact_flag,slow_response_flag,low_feedback_flag,risk_score,risk_level
INT-102703,2025-12-19 12:23:31.858424,Finance,Analyst,What is customer churn rate?,Sales,Revenue,Trend Analysis,0.83,1634,4.0,,,1.634,0.37965072133637057,0.8383838383838383,,0,0,0,0,0.0,Low Risk
INT-102704,2025-09-20 02:41:31.858426,HR,Executive,Which campaign had highest ROI?,Customer,Profit Margin,Predictive,0.66,369,4.0,Medium,,0.369,0.7304601899196493,0.6666666666666667,2.0,0,0,0,0,0.0,Low Risk
INT-102705,2025-07-30 09:15:31.858428,HR,Executive,Show monthly revenue trend,Sales,Conversion Rate,Trend Analysis,0.85,1213,2.0,High,,1.213,0.4518752824220515,0.8585858585858586,3.0,0,1,0,1,0.4,Medium Risk
INT-102706,2025-03-17 19:49:31.858429,Sales,Analyst,What is customer churn rate?,Revenue,Revenue,Predictive,0.94,255,5.0,Medium,,0.255,0.7968127490039841,0.9494949494949495,2.0,0,0,0,0,0.0,Low Risk
INT-102709,2025-06-19 01:02:31.858435,HR,Executive,Which campaign had highest ROI?,Finance,ROI,Trend Analysis,0.69,1156,5.0,High,,1.156,0.46382189239332106,0.6969696969696969,3.0,0,1,0,0,0.3,Medium Risk
INT-102710,2025-11-05 09:33:31.858437,HR,Executive,Forecast next quarter revenue,Marketing,Churn Rate,Descriptive,0.74,459,3.0,Medium,,0.459,0.6854009595613434,0.7474747474747475,2.0,0,0,0,0,0.0,Low Risk
INT-102711,2026-02-04 14:38:31.858439,Sales,Executive,Show monthly revenue trend,Customer,Profit Margin,Descriptive,0.61,840,3.0,High,,0.84,0.5434782608695653,0.6161616161616161,3.0,0,1,0,0,0.3,Medium Risk
INT-102712,2025-09-23 05:58:31.858440,Operations,Manager,Forecast next quarter revenue,Customer,Conversion Rate,Predictive,0.97,603,1.0,High,,0.603,0.6238303181534622,0.9797979797979798,3.0,0,1,0,1,0.4,Medium Risk
INT-102713,2025-07-08 13:42:31.858442,Marketing,Executive,Which campaign had highest ROI?,Sales,Profit Margin,Predictive,0.76,994,3.0,Low,,0.994,0.5015045135406219,0.7676767676767677,1.0,0,0,0,0,0.0,Low Risk
INT-102714,2025-06-08 16:29:31.858444,Finance,Manager,Compare sales performance by region,Customer,ROI,Trend Analysis,0.91,1761,2.0,,,1.761,0.36218761318362913,0.9191919191919192,,0,0,0,1,0.1,Low Risk
INT-102715,2025-04-16 18:18:31.858446,HR,Analyst,Compare sales performance by region,Finance,Revenue,Trend Analysis,0.66,1383,3.0,Medium,,1.383,0.419639110365086,0.6666666666666667,2.0,0,0,0,0,0.0,Low Risk
INT-102716,2025-09-20 13:09:31.858447,HR,Intern,Show monthly revenue trend,Revenue,Conversion Rate,Descriptive,0.92,913,5.0,Low,,0.913,0.5227391531625719,0.9292929292929294,1.0,0,0,0,0,0.0,Low Risk
INT-102719,2025-09-26 02:10:31.858456,HR,Intern,Show monthly revenue trend,Finance,Profit Margin,Trend Analysis,0.95,2293,2.0,Medium,,2.293,0.30367446097783174,0.9595959595959596,2.0,0,0,1,1,0.30000000000000004,Medium Risk
INT-102721,2026-01-18 01:08:31.858462,Sales,Executive,Show monthly revenue trend,Customer,Profit Margin,Predictive,0.79,1103,2.0,Low,,1.103,0.4755111745126011,0.797979797979798,1.0,0,0,0,1,0.1,Low Risk
INT-102722,2026-01-14 12:47:31.858465,Operations,Analyst,Show monthly revenue trend,Revenue,Churn Rate,Descriptive,0.84,2302,4.0,Medium,,2.302,0.30284675953967294,0.8484848484848485,2.0,0,0,1,0,0.2,Low Risk
INT-102723,2025-11-09 05:26:31.858468,Finance,Manager,What is customer churn rate?,Revenue,Conversion Rate,Descriptive,0.83,1301,4.0,,,1.301,0.43459365493263796,0.8383838383838383,,0,0,0,0,0.0,Low Risk
INT-102724,2025-04-27 00:36:31.858472,HR,Manager,What is customer churn rate?,Customer,Churn Rate,Predictive,0.94,1894,3.0,Medium,,1.894,0.3455425017277125,0.9494949494949495,2.0,0,0,0,0,0.0,Low Risk
INT-102726,2025-03-11 17:22:31.858478,Sales,Executive,Compare sales performance by region,Finance,Profit Margin,Trend Analysis,0.67,1495,3.0,Low,,1.495,0.4008016032064128,0.6767676767676768,1.0,0,0,0,0,0.0,Low Risk
INT-102727,2025-06-01 13:29:31.858481,Finance,Analyst,What is customer churn rate?,Customer,Churn Rate,Trend Analysis,0.7,859,4.0,Low,,0.859,0.5379236148466918,0.7070707070707071,1.0,0,0,0,0,0.0,Low Risk
INT-102728,2025-07-02 07:25:31.858484,Marketing,Analyst,Which campaign had highest ROI?,Marketing,Churn Rate,Descriptive,0.95,310,1.0,Medium,,0.31,0.7633587786259541,0.9595959595959596,2.0,0,0,0,1,0.1,Low Risk
INT-102729,2025-08-02 00:05:31.858487,Marketing,Analyst,Forecast next quarter revenue,Finance,Churn Rate,Trend Analysis,0.97,1238,5.0,Low,,1.238,0.44682752457551383,0.9797979797979798,1.0,0,0,0,0,0.0,Low Risk
INT-102730,2025-04-13 05:01:31.858491,Finance,Analyst,What is customer churn rate?,Sales,Revenue,Descriptive,0.82,2325,3.0,High,,2.325,0.3007518796992481,0.8282828282828283,3.0,0,1,1,0,0.5,Medium Risk
INT-102731,2025-08-01 19:05:31.858494,Sales,Analyst,Show monthly revenue trend,Marketing,Profit Margin,Trend Analysis,0.8,700,4.0,Medium,,0.7,0.5882352941176471,0.8080808080808082,2.0,0,0,0,0,0.0,Low Risk
INT-102732,2025-07-23 06:55:31.858498,Sales,Manager,Compare sales performance by region,Finance,ROI,Descriptive,0.84,617,4.0,Medium,,0.617,0.6184291898577613,0.8484848484848485,2.0,0,0,0,0,0.0,Low Risk
INT-102733,2025-05-24 18:00:31.858501,Operations,Manager,Forecast next quarter revenue,Finance,Revenue,Trend Analysis,0.84,2063,4.0,Medium,,2.063,0.326477309826967,0.8484848484848485,2.0,0,0,1,0,0.2,Low Risk
INT-102734,2025-05-02 14:17:31.858505,HR,Manager,What is customer churn rate?,Revenue,Revenue,Predictive,0.67,474,4.0,,,0.474,0.6784260515603799,0.6767676767676768,,0,0,0,0,0.0,Low Risk
INT-102735,2026-02-08 01:40:31.858507,Finance,Executive,Compare sales performance by region,Finance,Revenue,Predictive,0.87,1420,3.0,Low,,1.42,0.4132231404958678,0.8787878787878788,1.0,0,0,0,0,0.0,Low Risk
INT-102736,2025-04-30 02:35:31.858509,Finance,Intern,Compare sales performance by region,Marketing,ROI,Trend Analysis,0.78,1954,4.0,Medium,,1.954,0.3385240352064997,0.787878787878788,2.0,0,0,0,0,0.0,Low Risk
INT-102738,2025-11-07 00:45:31.858512,Sales,Executive,Show monthly revenue trend,Marketing,Profit Margin,Trend Analysis,0.61,1333,5.0,,,1.333,0.4286326618088298,0.6161616161616161,,0,0,0,0,0.0,Low Risk
INT-102739,2026-01-03 19:05:31.858514,HR,Analyst,Which campaign had highest ROI?,Sales,Conversion Rate,Descriptive,0.9,2441,2.0,Medium,,2.441,0.2906131938390003,0.9090909090909092,2.0,0,0,1,1,0.30000000000000004,Medium Risk
INT-102740,2025-06-24 03:31:31.858516,Operations,Manager,Compare sales performance by region,Finance,Conversion Rate,Trend Analysis,0.93,1742,1.0,Medium,,1.742,0.36469730123997085,0.9393939393939394,2.0,0,0,0,1,0.1,Low Risk
INT-102741,2025-06-30 14:54:31.858518,Marketing,Executive,Forecast next quarter revenue,Finance,Profit Margin,Trend Analysis,0.84,2167,3.0,Low,,2.167,0.3157562361856647,0.8484848484848485,1.0,0,0,1,0,0.2,Low Risk
INT-102742,2025-09-16 07:49:31.858520,Marketing,Manager,What is customer churn rate?,Finance,ROI,Predictive,0.89,998,5.0,Low,,0.998,0.5005005005005005,0.898989898989899,1.0,0,0,0,0,0.0,Low Risk
INT-102743,2025-11-29 07:14:31.858521,Finance,Analyst,Forecast next quarter revenue,Finance,Conversion Rate,Descriptive,0.8,2163,3.0,Medium,,2.163,0.3161555485298767,0.8080808080808082,2.0,0,0,1,0,0.2,Low Risk
INT-102744,2026-01-14 20:40:31.858523,HR,Analyst,Show monthly revenue trend,Revenue,Revenue,Descriptive,0.84,2396,4.0,Low,,2.396,0.2944640753828033,0.8484848484848485,1.0,0,0,1,0,0.2,Low Risk
INT-102746,2025-12-06 10:48:31.858527,HR,Analyst,Forecast next quarter revenue,Customer,Profit Margin,Descriptive,0.91,1684,3.0,Medium,,1.684,0.37257824143070045,0.9191919191919192,2.0,0,0,0,0,0.0,Low Risk
INT-102747,2025-03-24 11:00:31.858529,HR,Manager,Which campaign had highest ROI?,Finance,Revenue,Descriptive,0.78,338,2.0,Low,,0.338,0.7473841554559043,0.787878787878788,1.0,0,0,0,1,0.1,Low Risk
INT-102749,2025-11-22 12:33:31.858532,Finance,Intern,Show monthly revenue trend,Customer,Profit Margin,Trend Analysis,0.84,2059,3.0,Medium,,2.059,0.3269042170644001,0.8484848484848485,2.0,0,0,1,0,0.2,Low Risk
INT-102750,2025-12-24 17:37:31.858534,HR,Intern,Forecast next quarter revenue,Finance,ROI,Descriptive,0.87,534,3.0,Low,,0.534,0.651890482398957,0.8787878787878788,1.0,0,0,0,0,0.0,Low Risk
INT-102751,2025-07-07 14:11:31.858536,Marketing,Manager,Show monthly revenue trend,Revenue,Profit Margin,Descriptive,0.91,2058,3.0,High,,2.058,0.3270111183780249,0.9191919191919192,3.0,0,1,1,0,0.5,Medium Risk
INT-102752,2025-04-16 15:05:31.858538,Sales,Executive,Which campaign had highest ROI?,Sales,ROI,Trend Analysis,0.8,1407,3.0,,,1.407,0.4154549231408392,0.8080808080808082,,0,0,0,0,0.0,Low Risk
INT-102753,2025-08-15 04:21:31.858540,Operations,Analyst,Which campaign had highest ROI?,Customer,Revenue,Predictive,0.92,1124,4.0,,,1.124,0.4708097928436911,0.9292929292929294,,0,0,0,0,0.0,Low Risk
INT-102754,2025-08-02 14:02:31.858541,Finance,Intern,Which campaign had highest ROI?,Sales,Profit Margin,Predictive,0.79,1180,3.0,High,,1.18,0.4587155963302753,0.797979797979798,3.0,0,1,0,0,0.3,Medium Risk
INT-102755,2025-08-30 15:48:31.858543,Sales,Analyst,What is customer churn rate?,Finance,Churn Rate,Predictive,0.97,1485,3.0,High,,1.485,0.40241448692152915,0.9797979797979798,3.0,0,1,0,0,0.3,Medium Risk
INT-102756,2025-06-20 05:24:31.858545,Operations,Analyst,Which campaign had highest ROI?,Marketing,Churn Rate,Trend Analysis,0.89,1533,4.0,Medium,,1.533,0.3947887879984209,0.898989898989899,2.0,0,0,0,0,0.0,Low Risk
INT-102757,2025-05-01 18:23:31.858547,Operations,Executive,Which campaign had highest ROI?,Sales,Churn Rate,Trend Analysis,0.67,543,2.0,Medium,,0.543,0.6480881399870382,0.6767676767676768,2.0,0,0,0,1,0.1,Low Risk
INT-102758,2025-09-19 12:58:31.858549,HR,Intern,What is customer churn rate?,Sales,Churn Rate,Predictive,0.92,856,2.0,High,,0.856,0.5387931034482759,0.9292929292929294,3.0,0,1,0,1,0.4,Medium Risk
INT-102759,2025-03-25 23:02:31.858550,HR,Analyst,Compare sales performance by region,Revenue,Churn Rate,Predictive,0.82,1996,4.0,Low,,1.996,0.33377837116154874,0.8282828282828283,1.0,0,0,0,0,0.0,Low Risk
INT-102760,2025-03-28 19:49:31.858552,HR,Intern,Show monthly revenue trend,Finance,ROI,Trend Analysis,0.98,2049,5.0,Low,,2.049,0.3279763857002296,0.98989898989899,1.0,0,0,1,0,0.2,Low Risk
INT-102761,2025-07-07 02:17:31.858554,Sales,Manager,Which campaign had highest ROI?,Sales,Profit Margin,Predictive,0.88,460,2.0,High,,0.46,0.684931506849315,0.888888888888889,3.0,0,1,0,1,0.4,Medium Risk
INT-102762,2025-07-04 06:50:31.858556,Sales,Manager,Show monthly revenue trend,Finance,Revenue,Descriptive,0.63,1585,2.0,,,1.585,0.3868471953578337,0.6363636363636364,,0,0,0,1,0.1,Low Risk
INT-102763,2025-04-22 12:08:31.858558,Finance,Analyst,Forecast next quarter revenue,Revenue,Churn Rate,Trend Analysis,0.75,368,4.0,Medium,,0.368,0.7309941520467836,0.7575757575757576,2.0,0,0,0,0,0.0,Low Risk
INT-102764,2025-12-18 21:24:31.858560,HR,Intern,Show monthly revenue trend,Finance,Churn Rate,Predictive,0.8,859,4.0,Medium,,0.859,0.5379236148466918,0.8080808080808082,2.0,0,0,0,0,0.0,Low Risk
INT-102765,2025-11-25 17:01:31.858562,Operations,Analyst,What is customer churn rate?,Revenue,Revenue,Descriptive,0.93,399,3.0,Medium,,0.399,0.7147962830593281,0.9393939393939394,2.0,0,0,0,0,0.0,Low Risk
INT-102766,2025-05-10 17:48:31.858563,Marketing,Intern,Show monthly revenue trend,Revenue,Revenue,Trend Analysis,0.88,1608,1.0,Medium,,1.608,0.3834355828220859,0.888888888888889,2.0,0,0,0,1,0.1,Low Risk
INT-102767,2025-06-18 09:41:31.858565,Finance,Intern,Show monthly revenue trend,Customer,Churn Rate,Trend Analysis,0.74,781,1.0,Medium,,0.781,0.5614823133071308,0.7474747474747475,2.0,0,0,0,1,0.1,Low Risk
INT-102768,2025-04-27 16:33:31.858567,Sales,Executive,Show monthly revenue trend,Finance,ROI,Descriptive,0.85,765,5.0,,,0.765,0.56657223796034,0.8585858585858586,,0,0,0,0,0.0,Low Risk
INT-102769,2025-09-29 03:51:31.858569,Finance,Executive,Compare sales performance by region,Marketing,Revenue,Trend Analysis,0.82,227,3.0,Medium,,0.227,0.8149959250203749,0.8282828282828283,2.0,0,0,0,0,0.0,Low Risk
INT-102770,2025-11-07 19:20:31.858571,Finance,Executive,Compare sales performance by region,Customer,Profit Margin,Predictive,0.65,2098,5.0,Low,,2.098,0.32278889606197547,0.6565656565656566,1.0,0,0,1,0,0.2,Low Risk
INT-102771,2025-07-07 13:52:31.858573,Finance,Analyst,Forecast next quarter revenue,Revenue,Profit Margin,Trend Analysis,0.69,831,4.0,High,,0.831,0.5461496450027308,0.6969696969696969,3.0,0,1,0,0,0.3,Medium Risk
INT-102772,2025-05-18 01:28:31.858575,Finance,Executive,What is customer churn rate?,Marketing,ROI,Predictive,0.73,1825,4.0,Medium,,1.825,0.35398230088495575,0.7373737373737373,2.0,0,0,0,0,0.0,Low Risk
INT-102774,2025-06-30 08:13:31.858578,HR,Manager,Show monthly revenue trend,Sales,ROI,Descriptive,0.66,1510,2.0,Medium,,1.51,0.39840637450199207,0.6666666666666667,2.0,0,0,0,1,0.1,Low Risk
INT-102775,2025-04-17 20:20:31.858580,Operations,Intern,Show monthly revenue trend,Customer,Churn Rate,Trend Analysis,0.62,1965,4.0,High,,1.965,0.3372681281618887,0.6262626262626263,3.0,0,1,0,0,0.3,Medium Risk
INT-102776,2025-05-01 23:06:31.858582,Finance,Intern,Show monthly revenue trend,Marketing,Conversion Rate,Descriptive,0.94,1006,1.0,Low,,1.006,0.4985044865403788,0.9494949494949495,1.0,0,0,0,1,0.1,Low Risk
INT-102777,2025-08-22 17:25:31.858584,Finance,Executive,Compare sales performance by region,Finance,Churn Rate,Descriptive,0.71,2474,3.0,Low,,2.474,0.28785261945883706,0.7171717171717171,1.0,0,0,1,0,0.2,Low Risk
INT-102778,2026-02-08 00:49:31.858586,Finance,Intern,Forecast next quarter revenue,Marketing,Profit Margin,Trend Analysis,0.71,2274,2.0,Medium,,2.274,0.30543677458766033,0.7171717171717171,2.0,0,0,1,1,0.30000000000000004,Medium Risk
INT-102779,2025-12-09 21:38:31.858587,HR,Manager,Which campaign had highest ROI?,Customer,Revenue,Predictive,0.68,1340,2.0,Medium,,1.34,0.4273504273504274,0.686868686868687,2.0,0,0,0,1,0.1,Low Risk
INT-102781,2025-04-17 12:34:31.858591,Sales,Executive,Show monthly revenue trend,Finance,Profit Margin,Trend Analysis,0.8,1958,4.0,Medium,,1.958,0.3380662609871535,0.8080808080808082,2.0,0,0,0,0,0.0,Low Risk
INT-102782,2025-09-27 20:26:31.858593,Marketing,Manager,Forecast next quarter revenue,Sales,ROI,Predictive,0.68,321,5.0,,,0.321,0.757002271006813,0.686868686868687,,0,0,0,0,0.0,Low Risk
INT-102783,2025-10-20 08:11:31.858595,Sales,Intern,Which campaign had highest ROI?,Marketing,Churn Rate,Predictive,0.84,2117,3.0,Low,,2.117,0.3208213025344883,0.8484848484848485,1.0,0,0,1,0,0.2,Low Risk
INT-102784,2025-08-04 08:11:31.858597,Finance,Analyst,Forecast next quarter revenue,Finance,Profit Margin,Predictive,0.88,1065,4.0,High,,1.065,0.48426150121065376,0.888888888888889,3.0,0,1,0,0,0.3,Medium Risk
INT-102785,2025-05-15 10:37:31.858599,Finance,Intern,Compare sales performance by region,Customer,Revenue,Trend Analysis,0.75,232,1.0,High,,0.232,0.8116883116883117,0.7575757575757576,3.0,0,1,0,1,0.4,Medium Risk
INT-102786,2025-11-10 12:36:31.858600,Finance,Analyst,Which campaign had highest ROI?,Sales,Churn Rate,Predictive,0.83,802,3.0,High,,0.802,0.5549389567147613,0.8383838383838383,3.0,0,1,0,0,0.3,Medium Risk
INT-102787,2025-09-03 13:56:31.858602,Marketing,Executive,Forecast next quarter revenue,Finance,Profit Margin,Descriptive,0.8,895,4.0,,,0.895,0.5277044854881267,0.8080808080808082,,0,0,0,0,0.0,Low Risk
INT-102788,2025-12-05 16:24:31.858604,Finance,Analyst,Compare sales performance by region,Marketing,Churn Rate,Predictive,0.68,724,1.0,Medium,,0.724,0.580046403712297,0.686868686868687,2.0,0,0,0,1,0.1,Low Risk
INT-102789,2025-11-24 14:20:31.858606,Sales,Manager,Forecast next quarter revenue,Sales,Revenue,Descriptive,0.88,1247,5.0,Medium,,1.247,0.44503782821539833,0.888888888888889,2.0,0,0,0,0,0.0,Low Risk
INT-102790,2025-11-25 21:36:31.858608,HR,Intern,Forecast next quarter revenue,Marketing,Churn Rate,Predictive,0.91,1548,3.0,Medium,,1.548,0.3924646781789639,0.9191919191919192,2.0,0,0,0,0,0.0,Low Risk
INT-102791,2025-05-02 09:18:31.858610,HR,Analyst,Which campaign had highest ROI?,Marketing,Churn Rate,Descriptive,0.85,2281,3.0,Medium,,2.281,0.30478512648582745,0.8585858585858586,2.0,0,0,1,0,0.2,Low Risk
INT-102792,2025-08-19 08:03:31.858611,Operations,Intern,Compare sales performance by region,Marketing,Profit Margin,Descriptive,0.73,446,4.0,Low,,0.446,0.6915629322268326,0.7373737373737373,1.0,0,0,0,0,0.0,Low Risk
INT-102794,2026-01-28 00:22:31.858615,Finance,Executive,What is customer churn rate?,Finance,Churn Rate,Descriptive,0.78,2162,1.0,Low,,2.162,0.3162555344718533,0.787878787878788,1.0,0,0,1,1,0.30000000000000004,Medium Risk
INT-102795,2025-09-08 10:42:31.858617,HR,Manager,Which campaign had highest ROI?,Revenue,Conversion Rate,Descriptive,0.7,2427,4.0,High,,2.427,0.29180040852057193,0.7070707070707071,3.0,0,1,1,0,0.5,Medium Risk
INT-102796,2025-07-24 19:00:31.858619,Sales,Executive,Compare sales performance by region,Finance,ROI,Predictive,0.76,1593,4.0,,,1.593,0.3856536829926726,0.7676767676767677,,0,0,0,0,0.0,Low Risk
INT-102797,2025-07-10 10:26:31.858621,HR,Analyst,Forecast next quarter revenue,Sales,Churn Rate,Trend Analysis,0.87,2107,1.0,High,,2.107,0.32185387833923396,0.8787878787878788,3.0,0,1,1,1,0.6,Medium Risk
INT-102798,2025-10-10 06:52:31.858622,Finance,Executive,Compare sales performance by region,Revenue,Conversion Rate,Trend Analysis,0.93,2223,4.0,Low,,2.223,0.3102699348433137,0.9393939393939394,1.0,0,0,1,0,0.2,Low Risk
INT-102799,2026-01-10 23:05:31.858624,HR,Manager,What is customer churn rate?,Revenue,ROI,Trend Analysis,0.74,937,3.0,Low,,0.937,0.5162622612287042,0.7474747474747475,1.0,0,0,0,0,0.0,Low Risk
INT-102800,2025-05-30 00:33:31.858626,Operations,Intern,What is customer churn rate?,Revenue,Profit Margin,Trend Analysis,0.69,2168,2.0,High,,2.168,0.31565656565656564,0.6969696969696969,3.0,0,1,1,1,0.6,Medium Risk
INT-102801,2025-11-08 20:47:31.858628,Operations,Intern,Show monthly revenue trend,Customer,Churn Rate,Trend Analysis,0.84,1636,2.0,Medium,,1.636,0.3793626707132018,0.8484848484848485,2.0,0,0,0,1,0.1,Low Risk
INT-102802,2025-07-11 23:38:31.858630,HR,Executive,Show monthly revenue trend,Sales,Profit Margin,Descriptive,0.96,563,5.0,High,,0.563,0.6397952655150352,0.9696969696969697,3.0,0,1,0,0,0.3,Medium Risk
INT-102803,2025-10-30 21:08:31.858632,Sales,Analyst,What is customer churn rate?,Customer,ROI,Predictive,0.67,1181,2.0,High,,1.181,0.4585052728106373,0.6767676767676768,3.0,0,1,0,1,0.4,Medium Risk
INT-102804,2025-10-09 04:25:31.858634,Sales,Manager,Which campaign had highest ROI?,Revenue,Profit Margin,Descriptive,0.91,1502,3.0,Medium,,1.502,0.39968025579536376,0.9191919191919192,2.0,0,0,0,0,0.0,Low Risk
INT-102805,2025-10-06 23:06:31.858636,Sales,Analyst,Which campaign had highest ROI?,Customer,Profit Margin,Predictive,0.79,426,2.0,Low,,0.426,0.7012622720897616,0.797979797979798,1.0,0,0,0,1,0.1,Low Risk
INT-102806,2025-04-18 08:31:31.858638,HR,Manager,Forecast next quarter revenue,Customer,Revenue,Predictive,0.91,1466,2.0,Low,,1.466,0.40551500405515,0.9191919191919192,1.0,0,0,0,1,0.1,Low Risk
INT-102807,2025-09-26 00:57:31.858639,Sales,Executive,Show monthly revenue trend,Sales,ROI,Predictive,0.8,2257,2.0,Low,,2.257,0.30703101013202333,0.8080808080808082,1.0,0,0,1,1,0.30000000000000004,Medium Risk
INT-102808,2025-05-16 15:03:31.858641,Finance,Manager,Forecast next quarter revenue,Marketing,Profit Margin,Predictive,0.75,1615,3.0,Medium,,1.615,0.3824091778202677,0.7575757575757576,2.0,0,0,0,0,0.0,Low Risk
INT-102809,2026-01-11 09:48:31.858643,Operations,Manager,Show monthly revenue trend,Customer,Conversion Rate,Trend Analysis,0.87,2295,2.0,,,2.295,0.30349013657056145,0.8787878787878788,,0,0,1,1,0.30000000000000004,Medium Risk
INT-102810,2026-01-01 08:34:31.858645,Finance,Executive,What is customer churn rate?,Customer,ROI,Predictive,0.95,1847,1.0,Low,,1.847,0.3512469265893923,0.9595959595959596,1.0,0,0,0,1,0.1,Low Risk
INT-102811,2025-12-12 11:04:31.858647,Sales,Analyst,Which campaign had highest ROI?,Revenue,Revenue,Predictive,0.72,2451,5.0,Low,,2.451,0.28977108084613157,0.7272727272727273,1.0,0,0,1,0,0.2,Low Risk
INT-102812,2025-12-28 17:34:31.858649,Finance,Executive,Which campaign had highest ROI?,Revenue,Churn Rate,Trend Analysis,0.78,356,4.0,Medium,,0.356,0.7374631268436579,0.787878787878788,2.0,0,0,0,0,0.0,Low Risk
INT-102813,2025-04-08 20:55:31.858651,Sales,Manager,What is customer churn rate?,Revenue,Profit Margin,Descriptive,0.69,2273,2.0,Medium,,2.273,0.30553009471432935,0.6969696969696969,2.0,0,0,1,1,0.30000000000000004,Medium Risk
INT-102814,2025-07-24 00:43:31.858652,HR,Executive,Forecast next quarter revenue,Finance,Conversion Rate,Descriptive,0.67,1901,3.0,High,,1.901,0.3447087211306446,0.6767676767676768,3.0,0,1,0,0,0.3,Medium Risk
INT-102815,2025-06-03 22:00:31.858654,Finance,Manager,Forecast next quarter revenue,Customer,Revenue,Descriptive,0.9,960,1.0,Low,,0.96,0.5102040816326531,0.9090909090909092,1.0,0,0,0,1,0.1,Low Risk
